fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 17:43:36;Estación Central;departamento;Departamento Venta De 1 D+1b Estación Central, Metro Ecuador;1690;CLF;1 dormitorio;1 baño;36 m² totales;1 dormitorio | 1 baño | 36 m² totales;Blanco Garces Con Embajador Quintana, San Alberto Hurtado, Estación Central;
2025-11-29 17:43:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;40000000;CLP;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Coronel Souper, Universidad De Santiago, Estación Central;
2025-11-29 17:43:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. 1 Bañ En Estación Central;1690;CLF;1 dormitorio;1 baño;3 m² útiles;1 dormitorio | 1 baño | 3 m² útiles;Metro Estación Padre Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:43:36;Estación Central;departamento;Departamento En Venta Seminuevo. 2d/2b/est/bd. Estacion Cent;2690;CLF;2 dormitorios;2 baños;52 m² útiles;2 dormitorios | 2 baños | 52 m² útiles;A Dos Cuadras De La Estación De Metro Las Rejas, Metro Las Rejas, Estación Central;
2025-11-29 17:43:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1550;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Av. Libertador Bernardo O'Higgins /Metro Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta Tipo Estudio Estación Central Novacion;49000000;CLP;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;A Pasos Del Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;"Depto. En Venta; 2 Dorm.; Estación Central, Metro Las Rejas";1680;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Metro Las Rejas, Metro Ecuador, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Estación Central;2300;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Av. Padre Alberto Hurtado 1 - 300, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;1765;CLF;2 dormitorios;2 baños;43 m² útiles;2 dormitorios | 2 baños | 43 m² útiles;Alberto Hurtado /Ecuador, Universidad De Santiago, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Lindo Departamento En Venta De 2 Dorm. En Estación Central;3220;CLF;2 dormitorios;2 baños;52 m² útiles;2 dormitorios | 2 baños | 52 m² útiles;Metro Ecuador, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;1640;CLF;2 dormitorios;1 baño;39 m² útiles;2 dormitorios | 1 baño | 39 m² útiles;Francisco Javier Con Ecuador, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Lindo Departamento En Venta De 2 Dorm. En Estación Central;3240;CLF;2 dormitorios;;52 m² útiles;2 dormitorios | 52 m² útiles;Metro Ecuador, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Oportunidad Pack 3 Deptos. Estacion Central E Independencia;4996;CLF;2 dormitorios;1 baño;40 m² útiles;2 dormitorios | 1 baño | 40 m² útiles;Sta. Petronila 32, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta Duplex De 3d 2b En Estación Central;110000000;CLP;3 dormitorios;2 baños;80 m² útiles;3 dormitorios | 2 baños | 80 m² útiles;Cercano A Metro Estación Central, Universidad De Santiago, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Oportunidad Pack 7 Deptos. Estacion Central E Independencia;11666;CLF;2 dormitorios;1 baño;40 m² útiles;2 dormitorios | 1 baño | 40 m² útiles;Sta. Petronila 32, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Exelente Dpto. 1 Dormitorio 1 Baño;1150;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Ecuador, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b En Toro Mazote 110, Metro San Alberto Hurtado.;1550;CLF;1 dormitorio;1 baño;28 m² útiles;1 dormitorio | 1 baño | 28 m² útiles;Toro Mazote 110, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento 2d 1b Estac Y Bd Toro Mazotte Estación Central;2000;CLF;2 dormitorios;1 baño;52 m² útiles;2 dormitorios | 1 baño | 52 m² útiles;Toro Mazote 110, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento Mariposa 2 Dorm 2 Baños Estac Bd Coronel Souper;2500;CLF;2 dormitorios;2 baños;55 m² útiles;2 dormitorios | 2 baños | 55 m² útiles;Cnel. Souper 4152, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Avenida Ecuador;2684;CLF;2 dormitorios;2 baños;45 m² útiles;2 dormitorios | 2 baños | 45 m² útiles;AVENIDA ECUADOR (PISO 19), Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Home Studio Toro Mazote 110, Metro San Alberto Hurtado.;1250;CLF;1 dormitorio;1 baño;22 m² útiles;1 dormitorio | 1 baño | 22 m² útiles;Toro Mazote 110, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;2550;CLF;1 dormitorio;1 baño;40 m² útiles;1 dormitorio | 1 baño | 40 m² útiles;Coronel Godoy/ Coronel Souper, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Home Studios Coronel Souper 4060, Estación Central;1300;CLF;1 dormitorio;1 baño;21 m² útiles;1 dormitorio | 1 baño | 21 m² útiles;Coronel Souper 4060, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Metro Ecuador;1250;CLF;;1 baño;18 m² útiles;1 baño | 18 m² útiles;METRO ECUADOR, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Estación Central;1550;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;METRO ECUADOR, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;2d+ 1b +1estac + 1bod - Santa Petronila 32, Estación Central;2300;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b Sta. Petronila 32,metro Las Rejas Estación Central. ;1390;CLF;1 dormitorio;1 baño;29 m² útiles;1 dormitorio | 1 baño | 29 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;2750;CLF;2 dormitorios;2 baños;54 m² útiles;2 dormitorios | 2 baños | 54 m² útiles;Coronel Souper/Coronel Godoy, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;50000000;CLP;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Coronel Souper, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento 2dormitorios 1baño Santa Petronila Metro Ecuado;72000000;CLP;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;Sta. Petronila 28, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Home Studio 1d Y 1b En Estación Central;1166;CLF;1 dormitorio;1 baño;22 m² útiles;1 dormitorio | 1 baño | 22 m² útiles;Blanco Garcés, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b En Blanco Garces 154 - Estación Central. ;1800;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Blanco Garcés 154, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Metro Las Rejas;125000000;CLP;2 dormitorios;2 baños;48 m² útiles;2 dormitorios | 2 baños | 48 m² útiles;MARÍA ROZAS VELÁSQUEZ, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b Blanco Garcés 154, Metro Ecuador.;1700;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Blanco Garcés 154, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1540;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;NICASIO RETAMALES, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En San Alberto Hurtado;1050;CLF;1 dormitorio;1 baño;24 m² útiles;1 dormitorio | 1 baño | 24 m² útiles;BUZO SOBENES 4650, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b Buzo Sobenes 4650, Metro Estación Ecuador;1690;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Buzo Sobenes 4650, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Venta Depto. 1d + 1b -coronel Souper 4060, Estación Central.;1680;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Coronel Souper 4060, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;2d + 1b + 1 Estac. En Santa Petronila 32, Estación Central.;1920;CLF;2 dormitorios;1 baño;44 m² útiles;2 dormitorios | 1 baño | 44 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta 2 Dorm. | Metro Las Rejas Y Mall;2300;CLF;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;SANTA PETRONILA 32, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b Santa Petronila 38 , Metro Las Rejas Est. Central.;1690;CLF;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;Santa Petronila 38, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Home Studio En Blanco Garcés 154, Metro Ecuador;1350;CLF;1 dormitorio;1 baño;24 m² útiles;1 dormitorio | 1 baño | 24 m² útiles;Blanco Garcés 154, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Estación Central;1800;CLF;;1 baño;34 m² útiles;1 baño | 34 m² útiles;METRO DE ECUADOR, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta 1 Dorm. | Metro Las Rejas Y Mall;1700;CLF;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;Santa Petronila 38, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Ddto. En Venta De 1d 1b Calle Ecuador Est. Central;1710;CLF;1 dormitorio;1 baño;36 m² útiles;1 dormitorio | 1 baño | 36 m² útiles;Ecuador, Metro Ecuador, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;2d + 1b +1bod +1estac-sta Petronila 32, Metro Las Rejas E.c.;2250;CLF;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b En Santa Petronila 32, Metro Las Rejas, E. Central. ;1600;CLF;1 dormitorio;1 baño;28 m² útiles;1 dormitorio | 1 baño | 28 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Estación Central Con Bodega;1300;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Placilla/ Conde Del Maule, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;1d + 1b En Santa Petronila 38, Metro Las Rejas ;1700;CLF;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;Santa Petronila 38, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta De 1 Dorm Y 1bañ. En Santiago;1550;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;Paraguay/Constantino, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Estación Central;1900;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;AVENIDA ECUADOR, Metro Las Rejas, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento 3 Dormitorios 1 Baño. Estación Central;90000000;CLP;3 dormitorios;1 baño;60 m² útiles;3 dormitorios | 1 baño | 60 m² útiles;Av. Alameda Libertador Bernardo O'Higgins 4260, Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:44:51;Estación Central;departamento;Departamento En Venta En Avenida Ecuador;1850;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;AVENIDA ECUADOR, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En Metro Las Rejas;1150;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;MARIA ROZAS VELASQUEZ/ METRO LAS REJAS, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En San Alberto Hurtado;1050;CLF;1 dormitorio;1 baño;22 m² útiles;1 dormitorio | 1 baño | 22 m² útiles;TORO MAZOTTE 110, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En Metro Ecuador;1850;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;AV ALAMEDA, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Excelente Inversion, Hermoso Depto A Pasos Estación De Metro;1800;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Cnel. Souper 4060, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Home Estudios -  Coronel Souper 4060, Estación Central.;1350;CLF;1 dormitorio;1 baño;21 m² útiles;1 dormitorio | 1 baño | 21 m² útiles;Coronel Souper 4060, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;2d+ 1b +1 Estac. - Santa Petronila 32, Estación Central;2200;CLF;2 dormitorios;1 baño;44 m² útiles;2 dormitorios | 1 baño | 44 m² útiles;Santa Petronila 32, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Departamento 1d/1b Metro Ecuador;2050;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Buzo Sobenes 4650, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;1d + 1b  Santa Petronila 38, Estación Central. Las Rejas;1690;CLF;1 dormitorio;1 baño;28 m² útiles;1 dormitorio | 1 baño | 28 m² útiles;Santa Petronila 38, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta 1 Dorm. | Metro San Alberto Hurtado;1750;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Avenida Padre Alberto Hurtado 0145, Santiago, Estación Central, Chile, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En Coronel Souper;1200;CLF;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;CORONEL SOUPER/ TORO MAZOTTE, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En Toro Mazotte;1200;CLF;1 dormitorio;1 baño;25 m² útiles;1 dormitorio | 1 baño | 25 m² útiles;TORO MAZOTTE / CORONEL SOUPER, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Sector Residencial Homogéneo Con Acceso Cercano Alameda ;58000000;CLP;1 dormitorio;1 baño;29 m² útiles;1 dormitorio | 1 baño | 29 m² útiles;Coronel Godoy 128, Estación Central, Santiago, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta En Estación Central;1250;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Av. Padre Alberto Hurtado 87, 9160045 Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento Estudio Santa Petronila 32 Estación Central;35000000;CLP;1 dormitorio;1 baño;28 m² útiles;1 dormitorio | 1 baño | 28 m² útiles;Sta. Petronila 32, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Inversion Depto Arrendado;48000000;CLP;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Radal Del Obispo Francisco Anabalón Duarte 102, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Maria Rozas  2d1b+terraza, Estacion Central;1350;CLF;2 dormitorios;1 baño;34 m² útiles;2 dormitorios | 1 baño | 34 m² útiles;Avenida María Rozas Velásquez 1 - 300, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Oportunidad 1 Dorm Metro Ecuador;990;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Radal 066, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Excelente Oportunidad Departamento A Pasos Estación De Metro;1000;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Avenida María Rozas Velásquez 65, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Dpto 2d 1b Estación Central;75000000;CLP;;1 baño;44 m² totales;1 baño | 44 m² totales;Santa Petroñila Con Av Ecuador, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;++ Metro Sn. Alberto Hurtado L.1 ++;1825;CLF;2 dormitorios;1 baño;38 m² útiles;2 dormitorios | 1 baño | 38 m² útiles;++ METRO SN. ALBERTO HURTADO L.1 ++, Universidad De Santiago, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Dpto Por Apuro Metro Las Rejas;54000000;CLP;1 dormitorio;1 baño;32 m² totales;1 dormitorio | 1 baño | 32 m² totales;Santa Petroñila Con Av Ecuador, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta  Excelente Oportunidad Para Inversión;1450;CLF;1 dormitorio;1 baño;35 m² útiles;1 dormitorio | 1 baño | 35 m² útiles;Constantino 141, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Home Estudio En Estación Central  Sector Consolidado, Oport;1200;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;Blanco Garces 154, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Se Vende Departamento A Pasos Del Metro San Alberto Hurtado;1198;CLF;1 dormitorio;1 baño;29 m² útiles;1 dormitorio | 1 baño | 29 m² útiles;Coronel Souper 4460, Estación Central, Chile, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Oportunidad Para Inversión;1350;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Depto 1d1b Estación Central;1650;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Toro Mazotte 64, Santiago, Estación Central, Chile, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Se Vende Depto 2d1b;2800;CLF;2 dormitorios;1 baño;60 m² útiles;2 dormitorios | 1 baño | 60 m² útiles;La Coruña 4855, Estación Central, Chile, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Depto 3 Dormitorios Condominio Metro Ecuador;3200;CLF;3 dormitorios;2 baños;58 m² útiles;3 dormitorios | 2 baños | 58 m² útiles;Blanco Garcés 50, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;3827;CLF;2 dormitorios;2 baños;53 m² útiles;2 dormitorios | 2 baños | 53 m² útiles;Coronel Godoy, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;1950;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Libertador Bernardo Ohhigins, Universidad De Santiago, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;¡gran Oportunidad! Venta Depto. Estación Central;1750;CLF;2 dormitorios;1 baño;34 m² útiles;2 dormitorios | 1 baño | 34 m² útiles;Metro Universidad De Santiago, Arriero Estay, Universidad De Santiago, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Excelente De Apartamento Estudio En Venta Sector Tranquilo E;1150;CLF;1 dormitorio;1 baño;24 m² útiles;1 dormitorio | 1 baño | 24 m² útiles;San Gumercindo 77, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento Metro Las Rejas ;2600;CLF;3 dormitorios;2 baños;70 m² útiles;3 dormitorios | 2 baños | 70 m² útiles;Pasaje Titán 4900, Estación Central, Chile, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento 2d/2b+1estac Metro Ecuador;1900;CLF;2 dormitorios;2 baños;53 m² totales;2 dormitorios | 2 baños | 53 m² totales;Av. Víctor Jara 4707, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Constantino 141, Por Solo 2.085 Uf;1890;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;Constantino, 141, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Se Vende Acogedor Depto 1d,1b, Metro 5 De Abril;45000000;CLP;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;Av. María Rozas Velásquez 55,, Metro Las Rejas, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta Departamento 1 Habitacion Metro Ecuador;1515;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Blanco Garcés 154, Estacion Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento En Venta Con Excelente Conectividad - Estación;60000000;CLP;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Obispo Manuel Umaña 033, Universidad De Santiago, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Vendo Hermoso Dpto, Sector Residencial, Estación Central;3199;CLF;2 dormitorios;2 baños;49 m² totales;2 dormitorios | 2 baños | 49 m² totales;Calle Conde Del Maule 4557, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Blanco Garces 154;90000000;CLP;2 dormitorios;1 baño;54 m² útiles;2 dormitorios | 1 baño | 54 m² útiles;BLANCO GARCES 154, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Precio Conversable! Metro Ecuador Departamento 2 D +2 B + Bo;100000000;CLP;2 dormitorios;2 baños;59 m² útiles;2 dormitorios | 2 baños | 59 m² útiles;Conde Del Maule 4521, Estación Central, Chile, Metro Ecuador, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Departamento Tipo Estudio, Metro Alberto, Estación Central;1290;CLF;1 dormitorio;1 baño;24 m² útiles;1 dormitorio | 1 baño | 24 m² útiles;Estación Del Metro Alberto Hurtado / Líder / Municipalidad De Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Atención Inversionistas ;40000000;CLP;1 dormitorio;1 baño;24 m² útiles;1 dormitorio | 1 baño | 24 m² útiles;Toro Mazote 110, Estación Central, Chile, Nogales - San Eugenio, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta De Departamento De 2d+1b En O'higgins (estación Centr;2550;CLF;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;Av. Libertador Bernardo O'Higgins 4103, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Precioso Dpto. 1d/1b, Metro Padre Hurtado, Estación Central;2250;CLF;1 dormitorio;1 baño;36 m² útiles;1 dormitorio | 1 baño | 36 m² útiles;Metro Padre Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Vende Departamento 1d1b Coronel Godoy (estación Central);1840;CLF;1 dormitorio;1 baño;38 m² útiles;1 dormitorio | 1 baño | 38 m² útiles;Coronel Godoy 149, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:45:49;Estación Central;departamento;Venta De Dpto. 2d1b+estacionamiento+bodega  Apóstol Santiag;2950;CLF;2 dormitorios;1 baño;46 m² útiles;2 dormitorios | 1 baño | 46 m² útiles;Avenida Apóstol Santiago 18, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:46:25;Estación Central;departamento;Venta Departamento En Estación Central;1920;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Ecuador, 1 - 300, Metro Ecuador, Estación Central;
2025-11-29 17:46:25;Estación Central;departamento;Atencion Inversionista Alta Demanda;1850;CLF;2 dormitorios;1 baño;48 m² útiles;2 dormitorios | 1 baño | 48 m² útiles;Avenida Padre Alberto Hurtado 104, Estación Central, Chile, Universidad De Santiago, Estación Central;
2025-11-29 17:46:25;Estación Central;departamento;Departamento En Venta En Estación Central ;1350;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Blanco Garcés  154, San Alberto Hurtado, Estación Central;
