fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 18:02:45;Estación Central;casa;Casa En Venta, Sector Valle Verde, Estación Central.;5900;CLF;5 dormitorios;3 baños;80 m² útiles;5 dormitorios | 3 baños | 80 m² útiles;METRO PAJARITOS, Metro Pajaritos, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa En Venta De 4 Dorm. En Quilpué;7290;CLF;4 dormitorios;3 baños;10 m² útiles;4 dormitorios | 3 baños | 10 m² útiles;Jotabeche, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Venta Casa 3 Dormitorios Metro Las Rejas Con Estacionamiento;160000000;CLP;3 dormitorios;1 baño;78 m² útiles;3 dormitorios | 1 baño | 78 m² útiles;Santa Petronila 21 – E. Central – Stgo., Metro Las Rejas, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Excelente Ubicación, Sector Las Rejas!!;3000;CLF;2 dormitorios;2 baños;79 m² útiles;2 dormitorios | 2 baños | 79 m² útiles;Las Catalpas Poniente, 1 - 300, Metro Las Rejas, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Oportunidad Venta Casa 7 Dormitorios Estación Central;3990;CLF;7 dormitorios;2 baños;250 m² útiles;7 dormitorios | 2 baños | 250 m² útiles;Ruiz Tagle, 725, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa 5 Dormitorios, 3 Baños, Valle Verde, Est Central;200000000;CLP;5 dormitorios;3 baños;179 m² útiles;5 dormitorios | 3 baños | 179 m² útiles;El Tricahue, 0100, Metro Pajaritos, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Venta Casa Local Terreno Barrio Comercial Estacion Central;590000000;CLP;7 dormitorios;2 baños;273 m² útiles;7 dormitorios | 2 baños | 273 m² útiles;Avenida Víctor Jara, 4282, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Espectacular Casa Remodelada En  Estación Central ;180000000;CLP;3 dormitorios;;178 m² útiles;3 dormitorios | 178 m² útiles;OFQUI 2760, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Excelente Oportunidad Casa De Dos Pisos 5d, 3b Y2e;163500000;CLP;5 dormitorios;2 baños;190 m² útiles;5 dormitorios | 2 baños | 190 m² útiles;Nimbus, 4850, Metro Las Rejas, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Las Rejas / Dorsal / Lo Prado;165900000;CLP;3 dormitorios;1 baño;70 m² útiles;3 dormitorios | 1 baño | 70 m² útiles;Av. Las Rejas, Lo Prado, Metro Las Rejas, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Uno Poniente / Veterano Del 79;100000000;CLP;4 dormitorios;2 baños;45 m² útiles;4 dormitorios | 2 baños | 45 m² útiles;Uno Pte. 1179, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa En Venta 3d1b, Estación Central;90000000;CLP;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Eduardo Covarrubias, 600, Nogales - San Eugenio, Estación Central;
