Unnamed: 0,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna_left,published,divisa,region,grid_id,x_utm,y_utm,comuna_right,zona_utm,crs_epsg,fecha_creacion,procesado,dist_educacion_basica_m,dist_educacion_superior_m,dist_educacion_parvularia_m,dist_salud_m,dist_salud_clinicas_m,dist_transporte_metro_m,dist_transporte_carga_m,dist_seguridad_pdi_m,dist_seguridad_cuarteles_m,dist_seguridad_bomberos_m,dist_areas_verdes_m,dist_ocio_m,dist_turismo_m,dist_servicios_publicos_m,dist_servicios_sernam_m,dist_comercio_m,dist_puntos_interes_m,dist_educacion_min_m,dist_salud_min_m,dist_seguridad_min_m,dist_transporte_min_m,distancias_calculadas,fecha_distancias,dens_educacion_300m_km2,dens_educacion_600m_km2,dens_educacion_1000m_km2,dens_salud_300m_km2,dens_salud_600m_km2,dens_salud_1000m_km2,dens_comercio_300m_km2,dens_comercio_600m_km2,dens_comercio_1000m_km2,dens_seguridad_300m_km2,dens_seguridad_600m_km2,dens_seguridad_1000m_km2,dens_transporte_300m_km2,dens_transporte_600m_km2,dens_transporte_1000m_km2,dens_recreacion_300m_km2,dens_recreacion_600m_km2,dens_recreacion_1000m_km2,dens_total_300m_km2,dens_total_600m_km2,dens_total_1000m_km2,diversidad_servicios_300m,diversidad_servicios_600m,diversidad_servicios_1000m,dens_norm_educacion_300m_km2,dens_norm_educacion_600m_km2,dens_norm_educacion_1000m_km2,dens_norm_salud_300m_km2,dens_norm_salud_600m_km2,dens_norm_salud_1000m_km2,dens_norm_comercio_300m_km2,dens_norm_comercio_600m_km2,dens_norm_comercio_1000m_km2,dens_norm_seguridad_300m_km2,dens_norm_seguridad_600m_km2,dens_norm_seguridad_1000m_km2,dens_norm_transporte_300m_km2,dens_norm_transporte_600m_km2,dens_norm_transporte_1000m_km2,dens_norm_recreacion_300m_km2,dens_norm_recreacion_600m_km2,dens_norm_recreacion_1000m_km2,dens_norm_total_300m_km2,dens_norm_total_600m_km2,dens_norm_total_1000m_km2,div_norm_servicios_300m,div_norm_servicios_600m,div_norm_servicios_1000m,densidades_calculadas,fecha_densidades,dist_to_grid,acc_educacion,acc_salud,acc_transporte,acc_entorno,acc_seguridad,acc_comercial,idx_vida_urbana,idx_calidad_vida,idx_habitabilidad_global,precio_m2,score_valor,score_espacio,score_habitabilidad,score_accesibilidad,satisfaccion_compuesta
980,981,https://www.portalinmobiliario.com/mlc-1304474777-departamento-calle-del-sol-id-87858-_jm#position=36&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento calle del sol id: 87858,776585.0,"calle del sol, costas de montemar, concón",100.0,75.0,0.0,2,2,2,1.0,0,,160000.0,,loft,0,0,0,87858,2023-02-11 00:00:00.000000,publicado hace 11 días por houm,-32.9324044,-71.5484773,Concón,2023-02-01 17:56:38.675884,pesos,Valparaíso,GRID_0026_0008,338599.8451130898,6297691.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,367.30991506336585,3408.4834578601926,337.872907964318,4659.546047481823,1580.2315516004692,1750.7878190159922,5457.224045361435,2323.514289499186,2003.7886946518336,8046.818382340114,77.48482903842887,159.58139300283264,4700.043647732867,4383.963884188521,3320.8116224938767,2189.8416813916765,2156.5727652848354,337.872907964318,1580.2315516004692,2003.7886946518336,1750.7878190159922,True,2025-10-10 11:54:16,0.0,7.9705447167015615,4.1446832526848985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88217886682516,12.398625114869096,9.883475448710143,31.88217886682516,20.36916983157066,14.028158701395045,1.0,2.0,2.0,0.0,0.6293706293706294,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727272727272727,1.5053763440860215,1.7222222222222223,0.8256880733944953,0.92,0.7705779334500875,1.6666666666666663,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,94899.26689300878,5.84630076219107,3.312793046265572,0.9968487239360311,5.976212218444219,1.1909071328355996,0.0,3.378062064344359,2.7477570272283676,3.125940049497962,10354.466666666667,5.833333333333332,1.5466101694915255,3.125940049497962,3.385314177464224,3.674166884240538
981,982,https://www.portalinmobiliario.com/mlc-1297002195-departamento-arcadia-id-102860-_jm#position=37&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento arcadia id: 102860,500000.0,"arcadia, el llano, san miguel",0.0,55.0,0.0,0,0,0,,0,,110000.0,,,0,0,0,102860,2023-02-11 00:00:00.000000,publicado hace 15 días por houm,-33.4794942,-70.6534246,San miguel,2023-01-28 17:56:38.675890,pesos,Rm (metropolitana),GRID_0009_0047,346399.8451130898,6294291.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,187.513705094884,538.2635238682174,187.513705094884,617.5657068376895,1939.6411411601744,456.1338479520144,797.2564580883252,1183.8930655341792,1758.1580917043225,4840.914837245799,263.2440478274479,269.78295883500687,1223.6223034383747,1085.758903001277,5190.985248987227,986.6122049054392,588.9690664800107,187.513705094884,617.5657068376895,1183.8930655341792,456.1338479520144,True,2025-10-10 11:54:16,14.169857274144515,8.856160796335068,7.0140793506975205,0.0,0.0,0.6376435773361383,0.0,0.8856160796335069,3.8258614640168296,0.0,0.0,0.0,0.0,0.0,0.6376435773361383,21.25478591121677,34.539027105706765,23.273990572769048,35.42464318536129,44.28080398167534,35.389218542155675,2.0,3.0,5.0,0.7407407407407408,0.6993006993006994,0.9777777777777776,0.0,0.0,0.5128205128205129,0.0,0.0531914893617021,0.3883495145631068,0.0,0.0,0.0,0.0,0.0,2.0,1.8181818181818183,4.193548387096774,4.055555555555556,0.9174311926605504,2.0,1.9439579684763573,3.333333333333333,5.0,8.333333333333334,True,2025-10-10 11:55:26,46.42298757768639,6.054703833606419,5.712859504558212,6.175464608191942,4.592870669953669,3.1586566427179696,1.400949013869184,5.954194334362793,3.205029964957614,4.854528586600721,9090.90909090909,4.72972972972973,2.288135593220339,4.854528586600721,5.981009315452191,4.5291064766336415
983,984,https://www.portalinmobiliario.com/mlc-1287540307-departamento-alcalde-pedro-alarcon-id-102265-_jm#position=39&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento alcalde pedro alarcón id: 102265,332500.0,"alcalde pedro alarcón, el llano, san miguel",38.0,33.0,0.0,1,1,1,,0,,60000.0,,loft,0,0,0,102265,2023-02-11 00:00:00.000000,publicado hace 25 días por houm,-33.4867923,-70.6474421,San miguel,2023-01-18 17:56:38.675900,pesos,Rm (metropolitana),GRID_0008_0050,346999.8451130898,6294091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,203.99384218695212,245.74255729167373,203.99384218695212,663.1519177152667,1914.968857766585,917.2878965314306,1234.4036036842704,1773.6502115473952,1823.897893129801,4916.3404160132095,248.0375716263889,168.7503343289365,1058.3617982584456,562.1327459744091,5461.966898334957,1093.8604579365694,1125.2894855779884,203.99384218695212,663.1519177152667,1773.6502115473952,917.2878965314306,True,2025-10-10 11:54:16,10.627392955608387,2.6568482389005204,4.1446832526848985,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.169857274144515,12.398625114869096,15.941089433403455,24.797250229752905,15.055473353769615,20.723416263424493,2.0,2.0,3.0,0.5555555555555556,0.2097902097902097,0.5777777777777777,0.0,0.0,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212121212124,1.5053763440860215,2.7777777777777777,0.6422018348623854,0.68,1.138353765323993,3.333333333333333,3.333333333333333,5.0,True,2025-10-10 11:55:26,563.0071023832592,5.839123473291742,5.606491679177199,4.3308484138742775,4.365872747928662,1.7432394922862517,1.0830387788358147,5.2935882378206855,2.5942325805080846,4.213845974895645,10075.757575757576,2.7702702702702697,1.3559322033898304,4.213845974895645,5.258821188781073,3.4181855519839552
984,985,https://www.portalinmobiliario.com/mlc-1294518311-arriendo-amplio-departamento-en-calle-noruega-_jm#position=40&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,arriendo amplio departamento en calle noruega,1450000.0,"noruega 6600 - 6900, las condes, chile, metro manquehue - apumanque, las condes",200.0,140.0,80.0,0,4,4,2.0,0,1.0,300000.0,,departamento,17,3,15,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4038602,-70.5630733,Las condes,2023-02-12 17:56:38.675905,pesos,Rm (metropolitana),GRID_0040_0088,354599.8451130898,6300491.179614866,La Reina,19S,32719.0,2025-10-10 11:53:43,False,181.2490886552074,3600.363511981212,219.71784756897264,1786.592958183887,3953.287044749249,1733.3158532251744,1180.586076007208,2610.663833126814,2578.7306313444083,5274.594569762403,5.672304288792518,95.39985194822906,5078.273912897022,4250.768818800711,4707.156528513685,1004.185907252921,1245.094302957429,181.2490886552074,1786.592958183887,2578.7306313444083,1180.586076007208,True,2025-10-10 11:54:16,10.627392955608387,4.428080398167534,3.8258614640168296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25478591121677,15.055473353769615,10.52111902604628,31.882178866825164,19.48355375193715,14.34698049006311,2.0,2.0,2.0,0.5555555555555556,0.3496503496503497,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818183,1.827956989247312,1.8333333333333333,0.8256880733944955,0.88,0.7880910683012259,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,2357.186996741249,5.92236123347389,2.8312830975709296,3.2776556959711685,5.880729387646947,0.0,1.3221709139922107,3.8925183178618896,2.748943029256442,3.4350882024197107,10357.142857142857,6.666666666666668,1.440677966101695,3.4350882024197107,4.010433342338663,4.120748722413985
985,986,https://www.portalinmobiliario.com/mlc-1289854674-morande-924-departamento-studio-santiago-_jm#position=41&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,"morandé 924 -  departamento studio, santiago",289000.0,"morandé 924, santiago, chile, centro histórico de santiago, santiago",27.0,27.0,0.0,0,1,1,,0,,82000.0,,departamento,19,20,2,0,2023-02-11 00:00:00.000000,publicado hace 23 días por blue home,-33.4329111,-70.654753,Santiago,2023-01-20 17:56:38.675906,pesos,Rm (metropolitana),GRID_0035_0046,346199.8451130898,6299491.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,557.5747964290688,231.53842786429323,557.5747964290688,289.8710310190052,971.275816802174,1522.327042507384,531.7940467597047,155.72182208839254,704.1947084489499,480.06084077117015,190.4396383169496,240.8914292323365,164.9619974031295,587.3757463087891,86.85055043256668,435.8171563944132,35.6766545281667,231.53842786429323,289.8710310190052,155.72182208839254,531.7940467597047,True,2025-10-10 11:54:16,3.5424643185361293,3.5424643185340274,10.202297237378213,3.5424643185361293,0.8856160796335069,4.1446832526848985,3.5424643185361293,11.513009035235587,14.984624067399247,14.169857274144515,5.313696477801041,2.550574309344553,0.0,0.8856160796335069,0.9564653660042074,38.967107503897424,33.65341102607326,28.69396098012622,63.76435773365033,55.79381301691093,61.53260521293734,5.0,6.0,6.0,0.1851851851851852,0.2797202797202797,1.4222222222222225,0.7692307692307693,0.3448275862068966,3.333333333333333,0.0961538461538461,0.6914893617021276,1.5210355987055015,10.0,8.571428571428571,8.88888888888889,0.0,1.666666666666667,3.0,3.333333333333334,4.086021505376343,5.0,1.651376146788991,2.52,3.3800350262697023,8.333333333333334,10.0,10.0,True,2025-10-10 11:55:26,29.344118000520627,5.834041998450959,7.323634260955655,6.206157146294514,5.71446847508192,9.181823182543415,3.2527145333028415,6.5415134478059045,6.016148704786644,6.3313675505982,10703.703703703704,1.8584070796460173,1.1016949152542375,6.3313675505982,6.454611135233709,3.9681935991708546
986,987,https://www.portalinmobiliario.com/mlc-1283901823-departamento-mario-kreutzberger-id-89514-_jm#position=42&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento mario kreutzberger id: 89514,295000.0,"mario kreutzberger, centro histórico de santiago, santiago",26.0,26.0,0.0,1,1,1,,0,,90000.0,,loft,0,0,0,89514,2023-02-11 00:00:00.000000,publicado hace 29 días por houm,-33.4360708,-70.6589821,Santiago,2023-01-14 17:56:38.675911,pesos,Rm (metropolitana),GRID_0033_0044,345799.8451130898,6299091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,230.53623776415543,255.7019478403668,230.53623776415543,320.5095445281869,1535.593686479158,2013.104679820667,252.68092232973896,170.06668027897206,606.4185008177008,718.102101707966,161.38758901256628,215.1260879234559,369.4811866502043,795.3258061173904,638.7518107569936,378.4947162368139,313.7242150489756,230.53623776415543,320.5095445281869,170.06668027897206,252.68092232973896,True,2025-10-10 11:54:16,10.627392955608387,22.14040199083767,24.54927772744132,0.0,1.7712321592670135,6.695257562029451,0.0,13.284241194502602,20.723416263424493,3.5424643185361293,3.5424643185340274,2.231752520676484,3.5424643185361293,1.7712321592670135,1.5941089433403457,14.169857274144515,29.225330627905727,28.05631740279008,31.882178866825164,71.73490245031405,83.85013041970218,4.0,6.0,6.0,0.5555555555555556,1.748251748251748,3.4222222222222216,0.0,0.6896551724137931,5.384615384615384,0.0,0.7978723404255318,2.103559870550162,2.5,5.7142857142857135,7.777777777777778,3.333333333333334,3.333333333333334,5.0,1.2121212121212124,3.548387096774193,4.888888888888888,0.8256880733944955,3.24,4.605954465849386,6.666666666666666,10.0,10.0,True,2025-10-10 11:55:26,49.810887920240106,6.422657213983712,7.867529011485511,7.655942977347711,4.799122660997775,8.702951078441577,3.4694041609571484,7.370591661993631,5.571355636218728,6.65089725168367,11346.153846153846,1.0619469026548678,1.059322033898305,6.65089725168367,7.315376400938978,3.9887929332690177
987,988,https://www.portalinmobiliario.com/mlc-1264043888-el-golf-_jm#position=43&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,,1700000.0,"el golf, barrio el golf, las condes",160.0,150.0,10.0,4,3,3,2.0,8,1.0,310000.0,,departamento,1,2,18,7122,2023-02-11 00:00:00.000000,publicado hace 42 días por javier cerpa propiedades,-33.4134017,-70.5891625,Las condes,2023-01-01 17:56:38.675916,pesos,Rm (metropolitana),GRID_0039_0076,352199.8451130898,6300291.179614866,La Reina,19S,32719.0,2025-10-10 11:53:43,False,398.8174081281801,1632.1881648856363,398.8174081281801,2753.20403377038,1708.642101048796,1929.423914747983,1556.625408252897,3250.46439729851,3245.659002413426,4066.192750791596,376.2961657932276,269.9897190871105,4456.021537300755,3087.669307344335,4170.672424991005,927.0545089300072,509.58568183627375,398.8174081281801,1708.642101048796,3245.659002413426,1556.625408252897,True,2025-10-10 11:54:16,0.0,1.7712321592670135,2.550574309344553,0.0,0.0,0.0,0.0,0.8856160796335069,0.9564653660042074,0.0,0.0,0.0,0.0,0.0,0.0,7.084928637072259,16.82670551303663,15.303445856067318,7.084928637072259,19.48355375193715,18.81048553141608,1.0,3.0,3.0,0.0,0.1398601398601398,0.3555555555555555,0.0,0.0,0.0,0.0,0.0531914893617021,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606062,2.043010752688172,2.6666666666666665,0.1834862385321101,0.88,1.0332749562171628,1.6666666666666663,5.0,5.0,True,2025-10-10 11:55:26,1462.4194863368302,5.577363166190239,3.013168430886142,1.7734983669884123,3.4215494740641654,0.0,1.5597695364703354,3.4105258323080525,1.8365506505667668,2.7809357596115385,11333.333333333334,4.712643678160919,2.0762711864406778,2.7809357596115385,3.454676654688265,3.3542633995575257
988,989,https://www.portalinmobiliario.com/mlc-1318632074-amplio-depto-ideal-embajadas-extranjeros-providencia-_jm#position=44&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc, amplio depto. ideal embajadas extranjeros providencia,1350000.0,"avenida hernando de aguirre 1372, providencia, chile, las lilas, providencia",160.0,150.0,10.0,0,3,3,2.0,6,1.0,300000.0,,departamento,10,2,2,,2023-02-11 00:00:00.000000,particular con identidad verificada,,,Providencia,2023-02-12 17:56:38.675922,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,7.380952380952381,2.0762711864406778,4.599234792180255,,
989,990,https://www.portalinmobiliario.com/mlc-1291188286-departamento-san-petersburgo-id-17314-_jm#position=45&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento san petersburgo id: 17314,349000.0,"san petersburgo, ciudad del niño, san miguel",60.0,55.0,0.0,3,3,1,,0,,70000.0,,loft,0,0,0,17314,2023-02-11 00:00:00.000000,publicado hace 21 días por houm,-33.5159426,-70.6476574,San miguel,2023-01-22 17:56:38.675923,pesos,Rm (metropolitana),GRID_0008_0050,346999.8451130898,6294091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,203.99384218695212,245.74255729167373,203.99384218695212,663.1519177152667,1914.968857766585,917.2878965314306,1234.4036036842704,1773.6502115473952,1823.897893129801,4916.3404160132095,248.0375716263889,168.7503343289365,1058.3617982584456,562.1327459744091,5461.966898334957,1093.8604579365694,1125.2894855779884,203.99384218695212,663.1519177152667,1773.6502115473952,917.2878965314306,True,2025-10-10 11:54:16,10.627392955608387,2.6568482389005204,4.1446832526848985,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.169857274144515,12.398625114869096,15.941089433403455,24.797250229752905,15.055473353769615,20.723416263424493,2.0,2.0,3.0,0.5555555555555556,0.2097902097902097,0.5777777777777777,0.0,0.0,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212121212124,1.5053763440860215,2.7777777777777777,0.6422018348623854,0.68,1.138353765323993,3.333333333333333,3.333333333333333,5.0,True,2025-10-10 11:55:26,3793.1278584707966,5.839123473291742,5.606491679177199,4.3308484138742775,4.365872747928662,1.7432394922862517,1.0830387788358147,5.2935882378206855,2.5942325805080846,4.213845974895645,6345.454545454545,9.527027027027028,0.7344632768361581,4.213845974895645,5.258821188781073,5.320918793700248
990,991,https://www.portalinmobiliario.com/mlc-1303758489-departamento-lazo-id-101493-_jm#position=46&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento lazo id: 101493,310000.0,"lazo, lo vial, san miguel",36.0,36.0,0.0,1,1,1,,0,,50000.0,,loft,0,0,0,101493,2023-02-11 00:00:00.000000,publicado hace 11 días por houm,-33.4986497,-70.6615052,San miguel,2023-02-01 17:56:38.675928,pesos,Rm (metropolitana),GRID_0007_0042,345399.8451130898,6293891.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,158.03142271681523,1392.4384952967662,158.03072007673887,1660.7975173258997,2865.1596462408493,695.8832255421054,990.2569778366556,296.8121630388142,994.3069059056082,5357.246171625395,36.0351582236087,149.01381390772366,1621.737686776491,2138.7712183333097,4481.302808015851,684.0412295106839,1127.1406844242117,158.03072007673887,1660.7975173258997,296.8121630388142,695.8832255421054,True,2025-10-10 11:54:16,7.084928637072259,4.428080398167534,5.101148618689106,0.0,0.0,0.0,0.0,0.0,1.5941089433403457,3.5424643185361293,0.8856160796335069,0.6376435773361383,0.0,0.0,0.3188217886680691,17.712321592680645,20.36916983157066,16.897554799407665,28.33971454828903,25.6828663093717,24.549277727441325,3.0,3.0,5.0,0.3703703703703704,0.3496503496503497,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.1618122977346278,2.5,1.4285714285714284,2.2222222222222223,0.0,0.0,1.0,1.5151515151515151,2.4731182795698925,2.9444444444444446,0.7339449541284403,1.16,1.3485113835376534,5.0,5.0,8.333333333333334,True,2025-10-10 11:55:26,1715.7733933843865,5.950223275768053,3.124805792906234,5.216467097831579,5.5773999664577145,6.176539697595734,2.175890054638176,4.599929429242383,4.736688912253259,4.6546332224467335,8611.111111111111,6.047297297297297,1.4830508474576272,4.6546332224467335,4.763832055501955,4.459955736515125
992,993,https://www.portalinmobiliario.com/mlc-1188761047-departamento-avenida-americo-vespucio-id-99386-_jm#position=48&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento avenida américo vespucio id: 99386,400000.0,"avenida américo vespucio, metro la cisterna, la cisterna",52.0,50.0,0.0,2,2,1,,0,,46000.0,,loft,0,0,0,99386,2023-02-11 00:00:00.000000,publicado hace 2 meses por houm,-33.5357175,-70.6711209,La cisterna,2022-12-12 17:56:38.675938,pesos,Rm (metropolitana),GRID_0003_0031,343199.8451130898,6293091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,62.41134013269614,3152.470220948353,62.41134013269614,2855.616190698144,3956.226958402662,3018.9185866291778,2058.697650779339,2278.555860337899,1177.360022359458,6890.439221270014,99.66238861279068,293.08322535028776,2795.4076943231903,4006.939461900549,3554.2960675428226,1870.9517818572456,2223.200096782642,62.41134013269614,2855.616190698144,1177.360022359458,2058.697650779339,True,2025-10-10 11:54:16,7.084928637072259,1.7712321592670135,1.2752871546722766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627392955608387,8.856160796335068,5.101148618689106,17.712321592680645,10.62739295560208,6.376435773361383,2.0,2.0,2.0,0.3703703703703704,0.1398601398601398,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1.075268817204301,0.888888888888889,0.4587155963302752,0.48,0.3502626970227671,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,5279.487805598588,5.9810504477848205,0.33689555503766455,0.0,4.956233511481502,3.1743359463373,0.0,1.929073356350512,2.934794188493791,2.3313616892078235,8000.0,8.482142857142858,1.0169491525423728,2.3313616892078235,2.1059820009408283,3.8686375946018443
993,994,https://www.portalinmobiliario.com/mlc-1308509050-departamento-san-pablo-id-22209-_jm#position=49&search_layout=stack&type=item&tracking_id=4d986597-dbe4-481e-bda0-3b333e086ddc,departamento san pablo id: 22209,270000.0,"san pablo, centro histórico de santiago, santiago",0.0,30.0,0.0,0,0,0,,0,,65000.0,,,0,0,0,22209,2023-02-11 00:00:00.000000,publicado hace 9 días por houm,-33.434415,-70.6588806,Santiago,2023-02-03 17:56:38.675967,pesos,Rm (metropolitana),GRID_0034_0044,345799.8451130898,6299291.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,241.60803712623013,367.1774879776572,333.67190254070243,160.23447111816515,1410.0998177087083,1955.5691052575908,108.31009233229123,160.1479836064078,806.1837691139951,734.7587865578595,204.23633825260512,113.43561968038622,391.5222474491002,828.6111706173265,531.0263662866389,502.8742402528209,340.8229810012168,241.60803712623013,160.23447111816515,160.1479836064078,108.31009233229123,True,2025-10-10 11:54:16,3.5424643185361293,14.16985727413611,15.303445856067318,3.5424643185361293,0.8856160796335069,3.8258614640168296,0.0,7.9705447167015615,13.709336912726972,10.627392955608387,4.428080398167534,2.231752520676484,3.5424643185361293,1.7712321592670135,1.2752871546722766,14.169857274144515,26.568482389005204,28.375139191458157,35.42464318536129,55.79381301691093,64.72082309961803,5.0,6.0,6.0,0.1851851851851852,1.118881118881119,2.1333333333333333,0.7692307692307693,0.3448275862068966,3.076923076923077,0.0,0.478723404255319,1.3915857605177993,7.5,7.142857142857142,7.777777777777778,3.333333333333334,3.333333333333334,4.0,1.2121212121212124,3.225806451612903,4.944444444444445,0.9174311926605504,2.52,3.555166374781085,8.333333333333334,10.0,10.0,True,2025-10-10 11:55:26,32.33232664158726,6.1576228030009705,7.54919649046787,8.233426297337502,4.584878914797581,8.72675595045573,2.9462360685456694,7.33699332628869,5.3358491716194525,6.536535664420995,9000.0,5.785398230088496,1.2288135593220337,6.536535664420995,7.3134151969354475,5.405025919604343
995,996,https://www.portalinmobiliario.com/mlc-1311127885-departamento-santo-domingo-id-49806-_jm#position=1&search_layout=stack&type=item&tracking_id=5385b4cf-49ef-4f31-a554-f1d78eb82159,departamento santo domingo id: 49806,320000.0,"santo domingo, centro histórico de santiago, santiago",0.0,35.0,0.0,0,0,0,,0,,50000.0,,,0,0,0,49806,2023-02-11 00:00:00.000000,publicado hace 8 días por houm,-33.4360873,-70.6477733,Santiago,2023-02-04 17:56:38.675978,pesos,Rm (metropolitana),GRID_0033_0049,346799.8451130898,6299091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,267.5111854166918,146.59876510574924,811.6168650876898,134.8890418519178,961.3417972642172,1120.9429135280996,1127.7515948560822,850.8228201922998,97.04331264614336,285.72863814432264,257.398272281752,198.03613028983867,163.0685878225348,208.43294026474211,661.0038592374667,68.67991960473232,134.8890418519178,146.59876510574924,134.8890418519178,97.04331264614336,1120.9429135280996,True,2025-10-10 11:54:16,17.712321592680645,15.941089433403125,13.071693335390837,7.084928637072259,7.084928637068055,7.970544716701728,49.59450045950581,48.70888437984288,36.98332748549602,7.084928637072259,1.7712321592670135,2.231752520676484,0.0,0.0,0.0,17.712321592680645,33.65341102607326,31.563357078138843,99.18900091901162,107.15954563565433,91.8206751364039,5.0,5.0,5.0,0.9259259259259258,1.2587412587412588,1.8222222222222224,1.5384615384615383,2.7586206896551726,6.410256410256411,1.3461538461538465,2.925531914893617,3.7540453074433655,5.0,2.8571428571428568,7.777777777777778,0.0,0.0,0.0,1.5151515151515151,4.086021505376343,5.5,2.568807339449541,4.84,5.043782837127846,8.333333333333334,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,66.67879797895942,6.3275779853696035,8.608335825422447,3.516228345887602,4.4705843961669975,8.878207160760367,5.572172696656884,6.39647622954614,6.123347715691974,6.287224824004474,9142.857142857143,5.331858407079646,1.440677966101695,6.287224824004474,6.150714052226551,5.004003372990885
